Case ID,Activity,Start Timestamp,Complete Timestamp,Resource,Role
1004,Analyze Purchase Requisition,2011-05-27 12:35:00.000,2011-05-27 12:44:00.000,Heinz Gutschmidt,Requester Manager
1004,Create Request for Quotation Requester Manager,2011-05-27 12:50:00.000,2011-05-27 12:51:00.000,Heinz Gutschmidt,Requester Manager
1004,Analyze Request for Quotation,2011-05-31 21:43:00.000,2011-05-31 22:18:00.000,Francois de Perrier,Purchasing Agent
1008,Create Purchase Requisition,2011-05-28 06:27:00.000,2011-05-28 06:50:00.000,Fjodor Kowalski,Requester
1008,Create Request for Quotation Requester,2011-05-28 13:05:00.000,2011-05-28 13:14:00.000,Miu Hanwan,Requester
1008,Analyze Request for Quotation,2011-06-09 21:49:00.000,2011-06-09 22:20:00.000,Magdalena Predutta,Purchasing Agent
1020,Create Purchase Requisition,2011-05-28 23:56:00.000,2011-05-29 00:28:00.000,Immanuel Karagianni,Requester
1020,Analyze Purchase Requisition,2011-05-29 23:54:00.000,2011-05-29 23:59:00.000,Heinz Gutschmidt,Requester Manager
1020,Create Request for Quotation Requester Manager,2011-05-30 00:03:00.000,2011-05-30 00:04:00.000,Maris Freeman,Requester Manager
1020,Analyze Request for Quotation,2011-06-09 21:29:00.000,2011-06-09 21:49:00.000,Magdalena Predutta,Purchasing Agent
1020,Amend Request for Quotation Requester,2011-06-09 22:36:00.000,2011-06-09 22:42:00.000,Anne Olwada,Requester Manager
1020,Analyze Request for Quotation,2011-07-11 00:23:00.000,2011-07-11 00:51:00.000,Francois de Perrier,Purchasing Agent
1020,Send Request for Quotation to Supplier,2011-07-11 07:59:00.000,2011-07-11 08:28:00.000,Magdalena Predutta,Purchasing Agent
1020,Create Quotation comparison Map,2011-07-11 14:12:00.000,2011-07-11 18:36:00.000,Magdalena Predutta,Purchasing Agent
1020,Analyze Quotation comparison Map,2011-07-12 01:29:00.000,2011-07-12 01:44:00.000,Christian Francois,Requester
1020,Choose best option,2011-07-12 01:44:00.000,2011-07-12 01:44:00.000,Elvira Lores,Requester
1020,Settle conditions with supplier,2011-07-12 14:26:00.000,2011-07-12 20:26:00.000,Magdalena Predutta,Purchasing Agent
1020,Create Purchase Order,2011-07-13 13:26:00.000,2011-07-13 13:36:00.000,Magdalena Predutta,Purchasing Agent
1020,Confirm Purchase Order,2011-08-03 02:51:00.000,2011-08-03 03:18:00.000,Karen Clarens,Supplier
1020,Deliver Goods Services,2011-08-28 06:12:00.000,2011-08-28 11:55:00.000,Carmen Finacse,Supplier
1020,Release Purchase Order,2011-08-28 19:26:00.000,2011-08-28 19:27:00.000,Kim Passa,Requester
1020,Approve Purchase Order for payment,2011-08-29 03:16:00.000,2011-08-29 03:17:00.000,Francois de Perrier,Purchasing Agent
1020,Send invoice,2011-08-30 07:17:00.000,2011-08-30 07:17:00.000,Karen Clarens,Supplier
1020,Release Supplier's Invoice,2011-08-30 21:37:00.000,2011-08-30 21:43:00.000,Pedro Alvares,Financial Manager
1020,Settle dispute with supplier Financial Manager,2011-08-30 22:21:00.000,2011-08-30 22:38:00.000,Pedro Alvares,Financial Manager
1020,Authorize Supplier's Invoice payment,2011-08-30 22:38:00.000,2011-08-30 22:38:00.000,Karalda Nimwada,Financial Manager
1020,Pay invoice,2011-08-30 23:45:00.000,2011-08-30 23:57:00.000,Karalda Nimwada,Financial Manager
1022,Create Purchase Requisition,2011-05-29 01:31:00.000,2011-05-29 02:11:00.000,Kim Passa,Requester
1022,Create Request for Quotation Requester,2011-05-29 09:05:00.000,2011-05-29 09:16:00.000,Tesca Lobes,Requester
1022,Analyze Request for Quotation,2011-06-09 19:52:00.000,2011-06-09 20:23:00.000,Magdalena Predutta,Purchasing Agent
1025,Create Purchase Requisition,2011-05-29 11:04:00.000,2011-05-29 11:25:00.000,Elvira Lores,Requester
1025,Analyze Purchase Requisition,2011-05-29 23:25:00.000,2011-05-29 23:30:00.000,Maris Freeman,Requester Manager
1025,Create Request for Quotation Requester Manager,2011-05-29 23:37:00.000,2011-05-29 23:39:00.000,Francis Odell,Requester Manager
1025,Analyze Request for Quotation,2011-06-27 06:24:00.000,2011-06-27 06:52:00.000,Francois de Perrier,Purchasing Agent
1025,Amend Request for Quotation Requester,2011-06-27 07:41:00.000,2011-06-27 07:46:00.000,Kim Passa,Requester Manager
1025,Analyze Request for Quotation,2011-07-09 21:08:00.000,2011-07-09 21:31:00.000,Magdalena Predutta,Purchasing Agent
1025,Amend Request for Quotation Requester,2011-07-09 22:20:00.000,2011-07-09 22:33:00.000,Esmana Liubiata,Requester Manager
1025,Analyze Request for Quotation,2011-08-14 06:24:00.000,2011-08-14 06:31:00.000,Karel de Groot,Purchasing Agent
1025,Amend Request for Quotation Requester,2011-08-14 07:17:00.000,2011-08-14 07:23:00.000,Anna Kaufmann,Requester Manager
1025,Analyze Request for Quotation,2011-08-16 12:18:00.000,2011-08-16 12:26:00.000,Francois de Perrier,Purchasing Agent
1025,Amend Request for Quotation Requester,2011-08-16 13:14:00.000,2011-08-16 13:24:00.000,Esmana Liubiata,Requester Manager
1025,Analyze Request for Quotation,2011-09-13 06:24:00.000,2011-09-13 06:49:00.000,Magdalena Predutta,Purchasing Agent
1031,Create Purchase Requisition,2011-05-30 15:38:00.000,2011-05-30 15:57:00.000,Anne Olwada,Requester
1031,Create Request for Quotation Requester,2011-05-30 16:56:00.000,2011-05-30 17:02:00.000,Penn Osterwalder,Requester
1031,Analyze Request for Quotation,2011-06-01 02:20:00.000,2011-06-01 02:37:00.000,Francois de Perrier,Purchasing Agent
1031,Send Request for Quotation to Supplier,2011-06-01 15:32:00.000,2011-06-01 16:00:00.000,Francois de Perrier,Purchasing Agent
1031,Create Quotation comparison Map,2011-06-01 16:45:00.000,2011-06-01 19:42:00.000,Francois de Perrier,Purchasing Agent
1031,Analyze Quotation comparison Map,2011-06-02 02:26:00.000,2011-06-02 02:36:00.000,Penn Osterwalder,Requester
1031,Choose best option,2011-06-02 02:36:00.000,2011-06-02 02:36:00.000,Christian Francois,Requester
1031,Settle conditions with supplier,2011-06-02 07:01:00.000,2011-06-02 16:17:00.000,Francois de Perrier,Purchasing Agent
1031,Create Purchase Order,2011-06-04 19:26:00.000,2011-06-04 19:35:00.000,Francois de Perrier,Purchasing Agent
1031,Confirm Purchase Order,2011-06-06 17:35:00.000,2011-06-06 17:59:00.000,Sean Manney,Supplier
1031,Deliver Goods Services,2011-06-07 14:15:00.000,2011-06-08 04:33:00.000,Karen Clarens,Supplier
1031,Release Purchase Order,2011-06-08 12:25:00.000,2011-06-08 12:26:00.000,Penn Osterwalder,Requester
1031,Approve Purchase Order for payment,2011-06-09 03:04:00.000,2011-06-09 03:05:00.000,Francois de Perrier,Purchasing Agent
1031,Send invoice,2011-06-12 18:06:00.000,2011-06-12 18:06:00.000,Carmen Finacse,Supplier
1031,Release Supplier's Invoice,2011-06-13 08:30:00.000,2011-06-13 08:33:00.000,Karalda Nimwada,Financial Manager
1031,Authorize Supplier's Invoice payment,2011-06-13 08:33:00.000,2011-06-13 08:33:00.000,Pedro Alvares,Financial Manager
1031,Pay invoice,2011-06-13 08:52:00.000,2011-06-13 09:05:00.000,Pedro Alvares,Financial Manager
1033,Create Purchase Requisition,2011-05-31 04:38:00.000,2011-05-31 05:05:00.000,Anne Olwada,Requester
1033,Create Request for Quotation Requester,2011-05-31 08:16:00.000,2011-05-31 08:27:00.000,Fjodor Kowalski,Requester
1033,Analyze Request for Quotation,2011-06-14 11:26:00.000,2011-06-14 11:37:00.000,Magdalena Predutta,Purchasing Agent
1033,Amend Request for Quotation Requester,2011-06-14 12:28:00.000,2011-06-14 12:41:00.000,Immanuel Karagianni,Requester Manager
1033,Analyze Request for Quotation,2011-07-28 00:37:00.000,2011-07-28 00:52:00.000,Magdalena Predutta,Purchasing Agent
1033,Send Request for Quotation to Supplier,2011-07-28 07:36:00.000,2011-07-28 07:54:00.000,Magdalena Predutta,Purchasing Agent
1033,Create Quotation comparison Map,2011-07-28 08:18:00.000,2011-07-28 09:00:00.000,Karel de Groot,Purchasing Agent
1033,Analyze Quotation comparison Map,2011-07-28 15:56:00.000,2011-07-28 16:07:00.000,Nico Ojenbeer,Requester
1033,Choose best option,2011-07-28 16:07:00.000,2011-07-28 16:07:00.000,Miu Hanwan,Requester
1033,Settle conditions with supplier,2011-07-28 22:58:00.000,2011-07-29 06:29:00.000,Magdalena Predutta,Purchasing Agent
1033,Create Purchase Order,2011-07-29 14:34:00.000,2011-07-29 14:46:00.000,Karel de Groot,Purchasing Agent
1033,Confirm Purchase Order,2011-08-02 23:38:00.000,2011-08-02 23:44:00.000,Kiu Kan,Supplier
1033,Deliver Goods Services,2011-08-06 15:46:00.000,2011-08-08 11:11:00.000,Kiu Kan,Supplier
1033,Release Purchase Order,2011-08-08 18:35:00.000,2011-08-08 18:36:00.000,Miu Hanwan,Requester
1033,Approve Purchase Order for payment,2011-08-10 05:22:00.000,2011-08-10 05:23:00.000,Magdalena Predutta,Purchasing Agent
1033,Send invoice,2011-08-15 14:19:00.000,2011-08-15 14:19:00.000,Carmen Finacse,Supplier
1033,Release Supplier's Invoice,2011-08-16 04:31:00.000,2011-08-16 04:36:00.000,Pedro Alvares,Financial Manager
1033,Settle dispute with supplier Financial Manager,2011-08-16 04:47:00.000,2011-08-16 05:04:00.000,Karalda Nimwada,Financial Manager
1033,Authorize Supplier's Invoice payment,2011-08-16 05:04:00.000,2011-08-16 05:04:00.000,Pedro Alvares,Financial Manager
1033,Pay invoice,2011-08-16 05:30:00.000,2011-08-16 05:40:00.000,Pedro Alvares,Financial Manager
1041,Create Purchase Requisition,2011-06-01 12:47:00.000,2011-06-01 12:54:00.000,Anna Kaufmann,Requester
1041,Create Request for Quotation Requester,2011-06-01 16:06:00.000,2011-06-01 16:10:00.000,Nico Ojenbeer,Requester
1041,Analyze Request for Quotation,2011-06-03 14:49:00.000,2011-06-03 15:06:00.000,Francois de Perrier,Purchasing Agent
1041,Amend Request for Quotation Requester,2011-06-03 15:58:00.000,2011-06-03 16:07:00.000,Kim Passa,Requester Manager
1041,Analyze Request for Quotation,2011-06-06 23:16:00.000,2011-06-06 23:35:00.000,Francois de Perrier,Purchasing Agent
1042,Create Purchase Requisition,2011-06-01 16:03:00.000,2011-06-01 16:37:00.000,Miu Hanwan,Requester
1042,Analyze Purchase Requisition,2011-06-02 09:20:00.000,2011-06-02 09:28:00.000,Francis Odell,Requester Manager
1042,Create Request for Quotation Requester Manager,2011-06-02 09:33:00.000,2011-06-02 09:34:00.000,Heinz Gutschmidt,Requester Manager
1042,Analyze Request for Quotation,2011-06-05 00:52:00.000,2011-06-05 01:05:00.000,Karel de Groot,Purchasing Agent
1042,Amend Request for Quotation Requester,2011-06-05 01:55:00.000,2011-06-05 02:01:00.000,Tesca Lobes,Requester Manager
1042,Analyze Request for Quotation,2011-06-09 21:09:00.000,2011-06-09 21:29:00.000,Magdalena Predutta,Purchasing Agent
1042,Amend Request for Quotation Requester,2011-06-09 22:27:00.000,2011-06-09 22:34:00.000,Elvira Lores,Requester Manager
1042,Analyze Request for Quotation,2011-06-14 09:43:00.000,2011-06-14 10:18:00.000,Magdalena Predutta,Purchasing Agent
1042,Amend Request for Quotation Requester,2011-06-14 11:04:00.000,2011-06-14 11:12:00.000,Anne Olwada,Requester Manager
1042,Analyze Request for Quotation,2011-06-21 19:58:00.000,2011-06-21 20:18:00.000,Magdalena Predutta,Purchasing Agent
1042,Amend Request for Quotation Requester,2011-06-21 21:06:00.000,2011-06-21 21:16:00.000,Fjodor Kowalski,Requester Manager
1042,Analyze Request for Quotation,2011-08-05 10:57:00.000,2011-08-05 11:23:00.000,Magdalena Predutta,Purchasing Agent
1042,Send Request for Quotation to Supplier,2011-08-05 19:51:00.000,2011-08-05 19:57:00.000,Karel de Groot,Purchasing Agent
1042,Create Quotation comparison Map,2011-08-05 21:13:00.000,2011-08-06 00:26:00.000,Francois de Perrier,Purchasing Agent
1042,Analyze Quotation comparison Map,2011-08-06 06:53:00.000,2011-08-06 07:25:00.000,Christian Francois,Requester
1042,Choose best option,2011-08-06 07:25:00.000,2011-08-06 07:25:00.000,Esmana Liubiata,Requester
1042,Settle conditions with supplier,2011-08-06 21:47:00.000,2011-08-07 11:32:00.000,Francois de Perrier,Purchasing Agent
1042,Create Purchase Order,2011-08-07 13:07:00.000,2011-08-07 13:16:00.000,Karel de Groot,Purchasing Agent
1042,Confirm Purchase Order,2011-08-18 11:14:00.000,2011-08-18 11:42:00.000,Sean Manney,Supplier
1042,Deliver Goods Services,2011-08-25 21:31:00.000,2011-08-27 17:27:00.000,Kiu Kan,Supplier
1042,Release Purchase Order,2011-08-28 01:21:00.000,2011-08-28 01:22:00.000,Christian Francois,Requester
1042,Approve Purchase Order for payment,2011-08-28 06:53:00.000,2011-08-28 06:54:00.000,Francois de Perrier,Purchasing Agent
1042,Send invoice,2011-09-01 04:07:00.000,2011-09-01 04:07:00.000,Kiu Kan,Supplier
1042,Release Supplier's Invoice,2011-09-01 18:28:00.000,2011-09-01 18:32:00.000,Karalda Nimwada,Financial Manager
1042,Settle dispute with supplier Financial Manager,2011-09-01 19:26:00.000,2011-09-01 19:39:00.000,Karalda Nimwada,Financial Manager
1042,Authorize Supplier's Invoice payment,2011-09-01 19:39:00.000,2011-09-01 19:39:00.000,Pedro Alvares,Financial Manager
1042,Pay invoice,2011-09-01 20:31:00.000,2011-09-01 20:46:00.000,Pedro Alvares,Financial Manager
1044,Create Purchase Requisition,2011-06-02 03:45:00.000,2011-06-02 03:53:00.000,Esmana Liubiata,Requester
1044,Create Request for Quotation Requester,2011-06-02 09:27:00.000,2011-06-02 09:37:00.000,Anne Olwada,Requester
1044,Analyze Request for Quotation,2011-07-06 07:41:00.000,2011-07-06 07:48:00.000,Francois de Perrier,Purchasing Agent
1044,Amend Request for Quotation Requester,2011-07-06 08:38:00.000,2011-07-06 08:51:00.000,Miu Hanwan,Requester Manager
1044,Analyze Request for Quotation,2011-07-22 04:56:00.000,2011-07-22 05:08:00.000,Karel de Groot,Purchasing Agent
1044,Send Request for Quotation to Supplier,2011-07-23 18:13:00.000,2011-07-23 18:32:00.000,Karel de Groot,Purchasing Agent
1044,Create Quotation comparison Map,2011-07-24 07:11:00.000,2011-07-24 11:47:00.000,Francois de Perrier,Purchasing Agent
1044,Analyze Quotation comparison Map,2011-07-24 18:58:00.000,2011-07-24 19:26:00.000,Anne Olwada,Requester
1044,Choose best option,2011-07-24 19:26:00.000,2011-07-24 19:26:00.000,Kim Passa,Requester
1044,Settle conditions with supplier,2011-07-25 05:23:00.000,2011-07-25 17:34:00.000,Karel de Groot,Purchasing Agent
1044,Create Purchase Order,2011-07-26 08:46:00.000,2011-07-26 08:57:00.000,Francois de Perrier,Purchasing Agent
1044,Confirm Purchase Order,2011-08-02 21:13:00.000,2011-08-02 21:30:00.000,Carmen Finacse,Supplier
1044,Deliver Goods Services,2011-08-31 15:19:00.000,2011-09-01 12:15:00.000,Carmen Finacse,Supplier
1044,Release Purchase Order,2011-09-01 19:54:00.000,2011-09-01 19:55:00.000,Alberto Duport,Requester
1044,Approve Purchase Order for payment,2011-09-02 00:26:00.000,2011-09-02 00:27:00.000,Francois de Perrier,Purchasing Agent
1044,Send invoice,2011-09-11 05:05:00.000,2011-09-11 05:05:00.000,Kiu Kan,Supplier
1044,Release Supplier's Invoice,2011-09-11 19:23:00.000,2011-09-11 19:26:00.000,Karalda Nimwada,Financial Manager
1044,Settle dispute with supplier Financial Manager,2011-09-11 20:04:00.000,2011-09-11 20:35:00.000,Karalda Nimwada,Financial Manager
1044,Authorize Supplier's Invoice payment,2011-09-11 20:35:00.000,2011-09-11 20:35:00.000,Karalda Nimwada,Financial Manager
1044,Pay invoice,2011-09-11 21:37:00.000,2011-09-11 21:46:00.000,Pedro Alvares,Financial Manager
1057,Create Purchase Requisition,2011-06-03 16:21:00.000,2011-06-03 16:48:00.000,Esmana Liubiata,Requester
1057,Analyze Purchase Requisition,2011-06-04 03:53:00.000,2011-06-04 03:57:00.000,Francis Odell,Requester Manager
1063,Create Purchase Requisition,2011-06-04 04:16:00.000,2011-06-04 05:10:00.000,Anne Olwada,Requester
1063,Create Request for Quotation Requester,2011-06-04 09:38:00.000,2011-06-04 09:49:00.000,Tesca Lobes,Requester
1063,Analyze Request for Quotation,2011-07-22 05:08:00.000,2011-07-22 05:40:00.000,Karel de Groot,Purchasing Agent
1063,Send Request for Quotation to Supplier,2011-07-22 12:34:00.000,2011-07-22 12:46:00.000,Magdalena Predutta,Purchasing Agent
1063,Create Quotation comparison Map,2011-07-22 20:21:00.000,2011-07-22 23:25:00.000,Francois de Perrier,Purchasing Agent
1063,Analyze Quotation comparison Map,2011-07-23 06:25:00.000,2011-07-23 06:50:00.000,Penn Osterwalder,Requester
1063,Choose best option,2011-07-23 06:50:00.000,2011-07-23 06:50:00.000,Elvira Lores,Requester
1063,Settle conditions with supplier,2011-07-23 17:52:00.000,2011-07-24 04:19:00.000,Francois de Perrier,Purchasing Agent
1063,Create Purchase Order,2011-07-24 16:08:00.000,2011-07-24 16:20:00.000,Magdalena Predutta,Purchasing Agent
1063,Confirm Purchase Order,2011-08-02 22:49:00.000,2011-08-02 23:17:00.000,Karen Clarens,Supplier
1063,Deliver Goods Services,2011-08-15 14:30:00.000,2011-08-16 07:06:00.000,Carmen Finacse,Supplier
1063,Release Purchase Order,2011-08-16 14:17:00.000,2011-08-16 14:18:00.000,Penn Osterwalder,Requester
1063,Approve Purchase Order for payment,2011-08-18 01:59:00.000,2011-08-18 02:00:00.000,Francois de Perrier,Purchasing Agent
1063,Send invoice,2011-08-21 19:11:00.000,2011-08-21 19:11:00.000,Esmeralda Clay,Supplier
1063,Release Supplier's Invoice,2011-08-22 09:32:00.000,2011-08-22 09:37:00.000,Pedro Alvares,Financial Manager
1063,Authorize Supplier's Invoice payment,2011-08-22 09:40:00.000,2011-08-22 09:40:00.000,Karalda Nimwada,Financial Manager
1063,Pay invoice,2011-08-22 10:30:00.000,2011-08-22 10:42:00.000,Pedro Alvares,Financial Manager
1066,Create Purchase Requisition,2011-06-04 10:45:00.000,2011-06-04 11:24:00.000,Tesca Lobes,Requester
1066,Analyze Purchase Requisition,2011-06-04 22:12:00.000,2011-06-04 22:19:00.000,Francis Odell,Requester Manager
1066,Create Request for Quotation Requester Manager,2011-06-04 22:24:00.000,2011-06-04 22:27:00.000,Maris Freeman,Requester Manager
1066,Analyze Request for Quotation,2011-06-06 18:39:00.000,2011-06-06 19:00:00.000,Francois de Perrier,Purchasing Agent
1066,Send Request for Quotation to Supplier,2011-06-07 02:50:00.000,2011-06-07 03:11:00.000,Francois de Perrier,Purchasing Agent
1066,Create Quotation comparison Map,2011-06-07 03:50:00.000,2011-06-07 08:13:00.000,Magdalena Predutta,Purchasing Agent
1066,Analyze Quotation comparison Map,2011-06-07 15:09:00.000,2011-06-07 15:36:00.000,Penn Osterwalder,Requester
1066,Choose best option,2011-06-07 15:36:00.000,2011-06-07 15:36:00.000,Kim Passa,Requester
1066,Settle conditions with supplier,2011-06-08 18:43:00.000,2011-06-09 02:11:00.000,Magdalena Predutta,Purchasing Agent
1066,Create Purchase Order,2011-06-09 08:58:00.000,2011-06-09 09:11:00.000,Francois de Perrier,Purchasing Agent
1066,Confirm Purchase Order,2011-06-11 00:31:00.000,2011-06-11 00:37:00.000,Carmen Finacse,Supplier
1066,Deliver Goods Services,2011-06-12 23:27:00.000,2011-06-14 23:58:00.000,Karen Clarens,Supplier
1066,Release Purchase Order,2011-06-15 07:28:00.000,2011-06-15 07:29:00.000,Anne Olwada,Requester
1066,Approve Purchase Order for payment,2011-06-16 10:26:00.000,2011-06-16 10:27:00.000,Karel de Groot,Purchasing Agent
1066,Send invoice,2011-06-20 06:49:00.000,2011-06-20 06:49:00.000,Esmeralda Clay,Supplier
1066,Release Supplier's Invoice,2011-06-20 21:09:00.000,2011-06-20 21:15:00.000,Karalda Nimwada,Financial Manager
1066,Settle dispute with supplier Financial Manager,2011-06-20 21:58:00.000,2011-06-20 22:21:00.000,Pedro Alvares,Financial Manager
1066,Authorize Supplier's Invoice payment,2011-06-20 22:21:00.000,2011-06-20 22:21:00.000,Pedro Alvares,Financial Manager
1066,Pay invoice,2011-06-20 22:51:00.000,2011-06-20 22:55:00.000,Karalda Nimwada,Financial Manager
1079,Create Purchase Requisition,2011-06-05 21:41:00.000,2011-06-05 21:55:00.000,Penn Osterwalder,Requester
1079,Analyze Purchase Requisition,2011-06-06 18:37:00.000,2011-06-06 18:44:00.000,Maris Freeman,Requester Manager
1079,Create Request for Quotation Requester Manager,2011-06-06 18:49:00.000,2011-06-06 18:52:00.000,Maris Freeman,Requester Manager
1079,Analyze Request for Quotation,2011-06-09 21:15:00.000,2011-06-09 21:39:00.000,Francois de Perrier,Purchasing Agent
1088,Create Purchase Requisition,2011-06-07 05:51:00.000,2011-06-07 06:34:00.000,Immanuel Karagianni,Requester
1088,Create Request for Quotation Requester,2011-06-07 06:46:00.000,2011-06-07 06:57:00.000,Esmana Liubiata,Requester
1088,Analyze Request for Quotation,2011-06-09 17:35:00.000,2011-06-09 17:47:00.000,Karel de Groot,Purchasing Agent
1088,Send Request for Quotation to Supplier,2011-06-10 07:06:00.000,2011-06-10 07:42:00.000,Magdalena Predutta,Purchasing Agent
1088,Create Quotation comparison Map,2011-06-10 21:45:00.000,2011-06-11 01:24:00.000,Francois de Perrier,Purchasing Agent
1088,Analyze Quotation comparison Map,2011-06-11 07:43:00.000,2011-06-11 07:55:00.000,Penn Osterwalder,Requester
1088,Choose best option,2011-06-11 07:55:00.000,2011-06-11 07:55:00.000,Fjodor Kowalski,Requester
1088,Settle conditions with supplier,2011-06-12 10:31:00.000,2011-06-12 21:21:00.000,Francois de Perrier,Purchasing Agent
1088,Create Purchase Order,2011-06-13 03:05:00.000,2011-06-13 03:14:00.000,Francois de Perrier,Purchasing Agent
1088,Confirm Purchase Order,2011-06-14 22:42:00.000,2011-06-14 23:12:00.000,Esmeralda Clay,Supplier
1088,Deliver Goods Services,2011-06-19 03:11:00.000,2011-06-19 22:10:00.000,Carmen Finacse,Supplier
1088,Release Purchase Order,2011-06-20 05:35:00.000,2011-06-20 05:36:00.000,Tesca Lobes,Requester
1088,Approve Purchase Order for payment,2011-06-21 06:18:00.000,2011-06-21 06:19:00.000,Francois de Perrier,Purchasing Agent
1088,Send invoice,2011-06-21 20:47:00.000,2011-06-21 20:47:00.000,Sean Manney,Supplier
1088,Release Supplier's Invoice,2011-06-22 11:01:00.000,2011-06-22 11:04:00.000,Karalda Nimwada,Financial Manager
1088,Authorize Supplier's Invoice payment,2011-06-22 11:04:00.000,2011-06-22 11:04:00.000,Karalda Nimwada,Financial Manager
1088,Pay invoice,2011-06-22 11:21:00.000,2011-06-22 11:30:00.000,Pedro Alvares,Financial Manager
1090,Create Purchase Requisition,2011-06-07 17:49:00.000,2011-06-07 18:44:00.000,Tesca Lobes,Requester
1090,Create Request for Quotation Requester,2011-06-08 02:39:00.000,2011-06-08 02:48:00.000,Anna Kaufmann,Requester
1090,Analyze Request for Quotation,2011-06-14 14:21:00.000,2011-06-14 14:38:00.000,Magdalena Predutta,Purchasing Agent
1090,Send Request for Quotation to Supplier,2011-06-14 18:49:00.000,2011-06-14 19:21:00.000,Francois de Perrier,Purchasing Agent
1090,Create Quotation comparison Map,2011-06-14 20:41:00.000,2011-06-14 22:09:00.000,Magdalena Predutta,Purchasing Agent
1090,Analyze Quotation comparison Map,2011-06-15 04:50:00.000,2011-06-15 04:57:00.000,Clement Duchot,Requester
1090,Choose best option,2011-06-15 04:57:00.000,2011-06-15 04:57:00.000,Kim Passa,Requester
1090,Settle conditions with supplier,2011-06-15 15:27:00.000,2011-06-16 04:24:00.000,Magdalena Predutta,Purchasing Agent
1090,Create Purchase Order,2011-06-17 08:13:00.000,2011-06-17 08:24:00.000,Karel de Groot,Purchasing Agent
1090,Confirm Purchase Order,2011-06-17 23:53:00.000,2011-06-18 00:25:00.000,Carmen Finacse,Supplier
1090,Deliver Goods Services,2011-06-19 05:51:00.000,2011-06-21 00:46:00.000,Karen Clarens,Supplier
1090,Release Purchase Order,2011-06-21 08:17:00.000,2011-06-21 08:18:00.000,Fjodor Kowalski,Requester
1090,Approve Purchase Order for payment,2011-06-21 16:15:00.000,2011-06-21 16:16:00.000,Magdalena Predutta,Purchasing Agent
1090,Send invoice,2011-06-22 01:37:00.000,2011-06-22 01:37:00.000,Esmeralda Clay,Supplier
1090,Release Supplier's Invoice,2011-06-22 15:54:00.000,2011-06-22 15:57:00.000,Karalda Nimwada,Financial Manager
1090,Authorize Supplier's Invoice payment,2011-06-22 15:57:00.000,2011-06-22 15:57:00.000,Pedro Alvares,Financial Manager
1090,Pay invoice,2011-06-22 16:57:00.000,2011-06-22 17:02:00.000,Pedro Alvares,Financial Manager
1094,Create Purchase Requisition,2011-06-08 00:36:00.000,2011-06-08 00:55:00.000,Anna Kaufmann,Requester
1094,Analyze Purchase Requisition,2011-06-08 23:30:00.000,2011-06-08 23:35:00.000,Maris Freeman,Requester Manager
1094,Create Request for Quotation Requester Manager,2011-06-08 23:40:00.000,2011-06-08 23:43:00.000,Francis Odell,Requester Manager
1094,Analyze Request for Quotation,2011-06-14 10:27:00.000,2011-06-14 10:43:00.000,Magdalena Predutta,Purchasing Agent
1104,Create Purchase Requisition,2011-06-09 08:35:00.000,2011-06-09 09:32:00.000,Alberto Duport,Requester
1104,Analyze Purchase Requisition,2011-06-10 05:57:00.000,2011-06-10 06:03:00.000,Heinz Gutschmidt,Requester Manager
1116,Create Purchase Requisition,2011-06-10 21:05:00.000,2011-06-10 21:26:00.000,Tesca Lobes,Requester
1116,Create Request for Quotation Requester,2011-06-11 00:46:00.000,2011-06-11 00:55:00.000,Kim Passa,Requester
1116,Analyze Request for Quotation,2011-06-14 22:31:00.000,2011-06-14 22:48:00.000,Francois de Perrier,Purchasing Agent
1116,Amend Request for Quotation Requester,2011-06-14 23:40:00.000,2011-06-14 23:48:00.000,Nico Ojenbeer,Requester Manager
1116,Analyze Request for Quotation,2011-06-27 01:24:00.000,2011-06-27 01:31:00.000,Francois de Perrier,Purchasing Agent
1116,Amend Request for Quotation Requester,2011-06-27 02:20:00.000,2011-06-27 02:33:00.000,Esmana Liubiata,Requester Manager
1116,Analyze Request for Quotation,2011-08-02 14:49:00.000,2011-08-02 15:11:00.000,Francois de Perrier,Purchasing Agent
1116,Amend Request for Quotation Requester,2011-08-02 15:55:00.000,2011-08-02 16:02:00.000,Esmana Liubiata,Requester Manager
1116,Analyze Request for Quotation,2011-08-14 07:51:00.000,2011-08-14 08:28:00.000,Karel de Groot,Purchasing Agent
1116,Send Request for Quotation to Supplier,2011-08-14 22:45:00.000,2011-08-14 23:15:00.000,Karel de Groot,Purchasing Agent
1116,Create Quotation comparison Map,2011-08-15 01:23:00.000,2011-08-15 05:32:00.000,Karel de Groot,Purchasing Agent
1116,Analyze Quotation comparison Map,2011-08-15 12:19:00.000,2011-08-15 12:35:00.000,Fjodor Kowalski,Requester
1116,Choose best option,2011-08-15 12:35:00.000,2011-08-15 12:35:00.000,Elvira Lores,Requester
1116,Settle conditions with supplier,2011-08-17 07:40:00.000,2011-08-17 18:57:00.000,Magdalena Predutta,Purchasing Agent
1116,Create Purchase Order,2011-08-17 22:37:00.000,2011-08-17 22:50:00.000,Karel de Groot,Purchasing Agent
1116,Confirm Purchase Order,2011-08-18 11:05:00.000,2011-08-18 11:14:00.000,Sean Manney,Supplier
1116,Deliver Goods Services,2011-09-03 06:11:00.000,2011-09-03 09:23:00.000,Sean Manney,Supplier
1116,Release Purchase Order,2011-09-03 17:22:00.000,2011-09-03 17:23:00.000,Penn Osterwalder,Requester
